#
# Full target list for orbit 211, sector 100
# Created Wed Jan 14 09:59:26 EST 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
305272585,4,4,5.72,261.9321,-63.2636
305273332,4,4,15.72,261.7312,-63.5926
305275399,4,4,15.50,261.9326,-64.5609
305321139,4,4,5.98,262.0199,-64.9512
305323222,4,4,10.80,261.9408,-63.9103
305323385,4,4,8.01,262.0759,-63.8246
305323439,4,4,9.01,262.1218,-63.7919
305325015,4,4,6.27,262.0326,-63.0364
305343490,3,2,14.46,165.9127,-58.4546
305343740,3,2,13.59,165.9006,-58.4918
305343912,3,2,12.76,165.9252,-58.5213
305344213,3,2,15.32,165.8029,-58.5637
305344601,3,2,14.87,165.7282,-58.6207
305345270,3,2,15.43,165.7495,-58.7238
305345514,3,2,14.99,165.7285,-58.7612
305345577,3,2,13.34,165.7377,-58.7698
305345693,3,2,12.28,165.8185,-58.7854
305345774,3,2,13.16,165.8179,-58.7963
305345817,3,2,15.31,165.8308,-58.8028
305345826,3,2,14.20,165.9100,-58.8039
305345881,3,2,14.98,165.7329,-58.8124
305345970,3,2,12.57,165.9095,-58.8268
305346050,3,2,15.29,165.8101,-58.8370
305346399,3,2,14.21,165.7978,-58.8814
305346567,3,2,14.76,165.7835,-58.9004
305346947,3,2,14.05,165.9225,-58.9465
305362562,3,2,14.29,178.5368,-64.6804
305365636,3,2,12.57,178.5576,-64.2945
305368119,3,2,11.49,178.6873,-63.9988
305372180,3,2,10.92,178.5565,-63.5629
305374696,3,2,13.94,178.5987,-63.3097
305421338,4,4,6.40,262.3704,-61.7638
305424003,4,4,9.94,262.1834,-62.8405
305424845,4,4,15.32,262.3124,-63.2126
305447083,3,2,8.41,165.9189,-59.4331
305453691,3,2,10.47,166.0858,-59.6811
305457591,3,2,13.83,166.1240,-59.2276
305458994,3,2,14.01,166.1180,-59.0602
305459266,3,2,15.64,165.9476,-59.0280
305459363,3,2,13.36,165.9581,-59.0159
305460139,3,2,14.79,166.1322,-58.9170
305460250,3,2,14.93,166.1035,-58.9052
305460458,3,2,15.46,166.1113,-58.8799
305460995,3,2,12.84,166.1015,-58.8098
305461043,3,2,15.01,165.9895,-58.8044
305461064,3,2,15.78,166.0109,-58.8023
305461136,3,2,14.87,166.0338,-58.7933
305461150,3,2,15.48,165.9796,-58.7914
305461152,3,2,14.29,166.0774,-58.7912
305461609,3,2,14.55,166.0021,-58.7345
305461677,3,2,15.92,166.1281,-58.7251
305461865,3,2,13.32,165.9399,-58.7005
305461953,3,2,14.05,166.0563,-58.6895
305461970,3,2,14.99,166.0364,-58.6874
305462120,3,2,13.07,165.9294,-58.6673
305462263,3,2,13.22,165.9338,-58.6471
305462290,3,2,12.54,165.9643,-58.6434
305462383,3,2,13.18,165.9826,-58.6320
305462489,3,2,15.24,166.0016,-58.6193
305462536,3,2,13.91,166.0693,-58.6136
305462632,3,2,12.91,165.9577,-58.6021
305463119,3,2,15.81,166.0055,-58.5350
305463177,3,2,13.89,166.1058,-58.5276
305463263,3,2,14.91,166.0361,-58.5155
305463494,3,2,13.14,166.1296,-58.4802
305463505,3,2,15.71,165.9712,-58.4783
305489388,3,2,15.89,178.7184,-62.6547
305492348,3,2,12.84,178.5754,-62.3751
305493196,3,2,12.48,178.6684,-62.2892
305516745,4,4,8.95,262.4819,-62.7503
305518740,4,4,11.22,262.4658,-61.8708
305567403,1,3,13.04,163.5952,-15.1194
305568254,1,3,9.94,163.6588,-17.7796
305568698,1,3,8.30,163.7923,-16.7963
305569248,3,2,15.31,165.9908,-58.4518
305576429,3,2,13.61,166.1251,-57.3793
305589124,4,4,8.12,262.8760,-60.4404
305589829,4,4,3.73,262.7738,-60.6846
305592086,4,4,11.77,262.8574,-61.5833
305592088,4,4,12.41,262.8564,-61.5841
305599641,1,3,8.36,163.7783,-12.2036
305600206,1,3,8.80,163.8617,-13.4332
305617737,3,2,8.02,178.5378,-60.9347
305630106,3,2,12.03,178.8423,-60.4422
305630110,3,2,12.65,178.8441,-60.4428
305644218,1,3,9.10,164.1839,-14.2193
305677089,4,4,8.53,262.9725,-61.2763
305691766,2,1,11.02,166.0940,-54.7264
305693987,2,1,5.63,166.0119,-54.1978
305746628,3,2,7.46,178.8697,-62.1965
305751503,3,2,5.32,178.7547,-62.5777
305752784,3,2,8.36,178.8262,-62.7143
305752953,3,2,15.98,178.8409,-62.7339
305757718,4,4,14.27,263.2464,-60.1393
305765086,4,4,7.81,263.2201,-63.3421
305767364,4,4,12.29,263.1674,-64.3530
305822073,3,2,13.61,166.3387,-58.2791
305838525,4,4,8.04,263.2217,-64.9151
305840308,4,4,9.46,263.6173,-65.8998
305844232,4,4,9.63,263.4147,-63.6935
305849019,4,4,5.81,263.4942,-61.5320
305889368,3,2,12.06,178.7486,-62.9418
305892425,3,2,5.84,178.7499,-63.2792
305896243,3,2,8.10,178.8401,-63.7036
305900206,3,2,12.55,178.8324,-64.1716
305906956,3,2,15.13,166.2039,-58.3342
305907129,3,2,13.45,166.1647,-58.3589
305907239,3,2,13.10,166.2250,-58.3740
305907373,3,2,14.06,166.2150,-58.3915
305907609,3,2,15.45,166.2628,-58.4230
305908021,3,2,12.72,166.2574,-58.4851
305908090,3,2,12.54,166.2913,-58.4972
305908172,3,2,13.12,166.1740,-58.5115
305908218,3,2,13.38,166.2674,-58.5168
305908563,3,2,14.22,166.2706,-58.5666
305908942,3,2,14.31,166.1567,-58.6177
305908967,3,2,14.31,166.2246,-58.6215
305909117,3,2,14.49,166.2175,-58.6405
305909124,3,2,14.01,166.1580,-58.6414
305909255,3,2,13.82,166.1584,-58.6570
305909268,3,2,10.46,166.1991,-58.6587
305909338,3,2,12.97,166.1437,-58.6693
305909388,3,2,12.88,166.3183,-58.6754
305909436,3,2,12.50,166.2200,-58.6821
305909545,3,2,15.62,166.2357,-58.6973
305909722,3,2,15.40,166.2781,-58.7226
305909776,3,2,15.54,166.1486,-58.7311
305909887,3,2,12.44,166.2439,-58.7474
305909984,3,2,15.47,166.2801,-58.7620
305910164,3,2,12.96,166.2293,-58.7868
305910332,3,2,12.20,166.3132,-58.8089
305910519,3,2,14.43,166.1627,-58.8326
305910566,3,2,15.21,166.3229,-58.8400
305910785,3,2,14.77,166.1422,-58.8689
305910814,3,2,14.14,166.3320,-58.8726
305911366,3,2,13.34,166.1758,-58.9510
305911415,3,2,13.46,166.2243,-58.9562
305911530,3,2,14.67,166.2794,-58.9723
305911840,3,2,13.18,166.3360,-59.0093
305911925,3,2,13.16,166.2050,-59.0185
305912235,3,2,15.25,166.1666,-59.0559
305912643,3,2,15.62,166.1994,-59.1055
305913520,3,2,14.78,166.2981,-59.2076
305918859,3,2,9.76,166.2860,-59.8216
305921876,3,2,10.00,166.4177,-59.7037
305938209,4,4,11.84,263.8142,-60.2523
305946666,4,4,6.86,263.7629,-62.1112
305948123,4,4,12.19,263.6600,-62.4496
306008061,4,4,14.34,263.9670,-63.4476
306010339,4,4,14.88,263.9902,-62.3508
306018541,3,2,14.93,178.8150,-65.5054
306023165,3,2,12.06,179.0525,-65.6319
306025046,3,2,14.33,179.1145,-65.3304
306030543,3,2,13.81,179.0206,-64.4704
306044682,3,2,15.49,166.4615,-59.0762
306044846,3,2,15.27,166.3611,-59.0560
306044960,3,2,12.70,166.5294,-59.0438
306044984,3,2,13.82,166.4082,-59.0403
306044988,3,2,14.43,166.3424,-59.0399
306045035,3,2,15.69,166.5190,-59.0349
306045170,3,2,14.47,166.4564,-59.0177
306045603,3,2,14.19,166.4405,-58.9660
306045677,3,2,14.50,166.4335,-58.9597
306045729,3,2,13.50,166.5054,-58.9529
306045731,3,2,13.44,166.3838,-58.9522
306045782,3,2,14.84,166.3982,-58.9459
306045831,3,2,15.74,166.4332,-58.9402
306045981,3,2,15.89,166.5195,-58.9223
306046532,3,2,13.91,166.3598,-58.8569
306046574,3,2,15.33,166.4662,-58.8515
306046613,3,2,13.68,166.4909,-58.8475
306046707,3,2,15.44,166.4093,-58.8360
306046774,3,2,13.13,166.5426,-58.8266
306047154,3,2,13.38,166.4737,-58.7784
306047244,3,2,10.37,166.5465,-58.7664
306047362,3,2,14.19,166.4217,-58.7501
306047491,3,2,13.11,166.3529,-58.7328
306047554,3,2,14.43,166.4243,-58.7251
306047561,3,2,13.61,166.4399,-58.7236
306047564,3,2,12.84,166.3453,-58.7229
306047739,3,2,14.14,166.3434,-58.7003
306047860,3,2,15.74,166.3625,-58.6833
306047876,3,2,13.32,166.3993,-58.6808
306048116,3,2,14.54,166.3934,-58.6496
306048291,3,2,12.89,166.3817,-58.6269
306048352,3,2,15.34,166.4219,-58.6200
306048366,3,2,13.85,166.3699,-58.6182
306048372,3,2,10.21,166.3964,-58.6174
306048558,3,2,15.42,166.4299,-58.5909
306048827,3,2,14.47,166.4470,-58.5560
306048846,3,2,13.78,166.4650,-58.5535
306048941,3,2,14.46,166.4263,-58.5376
306049052,3,2,13.30,166.3672,-58.5204
306049079,3,2,14.33,166.4533,-58.5143
306049365,3,2,15.98,166.4604,-58.4726
306049739,3,2,14.24,166.4657,-58.4200
306049834,3,2,15.00,166.5231,-58.4070
306050135,3,2,12.88,166.5244,-58.3611
306050268,3,2,13.40,166.3860,-58.3412
306050665,3,2,13.92,166.4797,-58.2851
306052346,3,2,8.13,166.4526,-58.0310
306055003,3,2,9.20,166.4702,-57.6537
306133198,3,2,12.72,179.1393,-63.4613
306139502,3,2,8.78,179.0218,-62.7894
306141305,3,2,9.61,179.2161,-62.6097
306148837,3,2,14.35,166.3550,-56.3639
306157109,2,1,15.74,166.4972,-54.5921
306195431,4,4,9.43,264.3408,-65.6494
306195974,4,4,8.59,264.4808,-65.8644
306196553,4,4,14.04,264.5301,-65.5100
306202919,4,4,9.95,264.3987,-62.0599
306247066,2,1,8.32,166.6697,-54.2488
306248357,2,1,11.93,166.5579,-54.5733
306249066,2,1,10.54,166.7284,-54.7389
306254330,2,1,8.18,166.5716,-55.9148
306257886,3,2,11.73,166.6366,-56.5980
306265826,4,4,8.38,264.5501,-61.2761
306268551,4,4,9.42,264.5016,-60.1807
306271621,4,4,6.86,264.7663,-60.9411
306297207,3,2,14.12,179.0207,-60.1976
306351834,4,4,12.34,264.7584,-64.7955
306353485,4,4,8.49,264.6682,-65.8501
306355273,4,4,14.87,265.0705,-64.8348
306357593,4,4,9.81,264.8661,-63.4194
306357884,4,4,11.56,265.0876,-63.2519
306374601,3,2,12.66,166.7172,-57.2199
306375414,3,2,15.42,166.6989,-57.3492
306377134,3,2,9.28,166.6634,-57.6326
306381840,3,2,14.87,166.6407,-58.3014
306382438,3,2,13.79,166.6948,-58.3841
306383260,3,2,13.13,166.6290,-58.4962
306383413,3,2,15.59,166.6529,-58.5169
306383481,3,2,14.94,166.6460,-58.5290
306383540,3,2,13.24,166.5791,-58.5376
306383562,3,2,13.25,166.5990,-58.5408
306383680,3,2,14.68,166.5974,-58.5584
306383852,3,2,13.28,166.5701,-58.5883
306384014,3,2,14.69,166.7477,-58.6124
306384035,3,2,15.58,166.6380,-58.6154
306384124,3,2,13.79,166.7009,-58.6282
306384177,3,2,14.76,166.6257,-58.6362
306384327,3,2,13.66,166.6737,-58.6555
306384402,3,2,13.69,166.6639,-58.6661
306384457,3,2,4.98,166.6219,-58.6750
306384643,3,2,13.67,166.7412,-58.6993
306384786,3,2,13.40,166.6054,-58.7219
306384872,3,2,12.46,166.7042,-58.7358
306384949,3,2,13.36,166.5830,-58.7469
306384975,3,2,12.41,166.7358,-58.7503
306385180,3,2,13.45,166.6213,-58.7795
306385299,3,2,15.48,166.6622,-58.7954
306385396,3,2,15.47,166.5952,-58.8077
306385416,3,2,13.38,166.6461,-58.8105
306385423,3,2,14.09,166.6323,-58.8115
306386229,3,2,15.13,166.5831,-58.9125
306386296,3,2,9.60,166.6439,-58.9201
306386511,3,2,14.22,166.5794,-58.9450
306386760,3,2,14.40,166.6626,-58.9788
306387042,3,2,13.99,166.7249,-59.0157
306387272,3,2,15.03,166.7330,-59.0408
306388053,3,2,12.80,166.6632,-59.1300
306388480,3,2,14.25,166.6568,-59.1782
306407111,3,2,14.95,179.4238,-60.1137
306410072,3,2,5.87,179.4424,-60.4513
306415958,3,2,5.67,179.3574,-61.1234
306422672,3,2,12.74,179.2376,-61.8470
306454254,4,4,8.21,264.9919,-60.1109
306455234,4,4,8.71,265.1880,-60.1798
306458826,4,4,9.36,265.2157,-61.9749
306461127,4,4,9.82,265.3294,-63.3014
306466582,4,4,8.74,265.2719,-65.0786
306491594,3,2,8.11,166.8866,-59.9635
306492084,3,2,7.23,166.8080,-59.8731
306499234,3,2,15.17,166.9368,-59.0083
306499360,3,2,13.65,166.7764,-58.9934
306499439,3,2,14.20,166.7974,-58.9845
306499709,3,2,15.21,166.8278,-58.9500
306499978,3,2,15.26,166.8921,-58.9195
306500341,3,2,15.48,166.9339,-58.8751
306500491,3,2,14.88,166.7959,-58.8571
306500790,3,2,13.17,166.8278,-58.8174
306501888,3,2,9.38,166.8201,-58.6800
306501893,3,2,9.94,166.8957,-58.6798
306501997,3,2,15.53,166.9237,-58.6660
306502064,3,2,15.51,166.8743,-58.6587
306502072,3,2,15.07,166.7728,-58.6575
306502192,3,2,14.02,166.8722,-58.6425
306502322,3,2,14.94,166.9389,-58.6250
306502376,3,2,15.55,166.8200,-58.6178
306502551,3,2,13.37,166.9476,-58.5924
306502586,3,2,14.26,166.7729,-58.5877
306502729,3,2,13.55,166.8030,-58.5685
306502963,3,2,12.93,166.7874,-58.5349
306503119,3,2,12.90,166.8753,-58.5130
306503161,3,2,13.13,166.7572,-58.5077
306503175,3,2,8.96,166.9221,-58.5063
306503216,3,2,14.11,166.9197,-58.5012
306503501,3,2,14.07,166.7866,-58.4644
306518087,4,4,8.54,265.1587,-65.8605
306519365,4,4,15.12,265.3625,-65.0624
306521411,4,4,8.11,265.4580,-63.7628
306528129,4,4,9.66,265.4266,-60.3483
306547523,3,2,10.84,179.2521,-62.3118
306548914,3,2,5.74,179.4163,-62.4488
306566788,3,2,11.38,179.3585,-63.4505
306622070,3,2,9.26,166.9497,-57.0461
306624254,3,2,8.17,166.9197,-56.6606
306627908,2,1,15.85,166.8106,-55.9622
306630197,2,1,9.25,166.8080,-55.4441
306638370,4,4,15.40,265.4796,-60.0635
306648160,4,4,10.66,265.7603,-65.0083
306648281,4,4,15.80,265.6976,-65.0864
306683277,3,2,14.83,179.3914,-65.1712
306723157,4,4,8.16,265.8429,-65.2309
306725314,4,4,5.28,265.8786,-63.8491
306730672,4,4,9.62,265.8933,-60.9404
306732478,4,4,9.78,265.8320,-60.1173
306733469,4,4,9.11,266.3112,-60.1902
306743678,2,1,8.04,166.7557,-55.0587
306781830,3,2,14.72,179.5787,-65.4493
306785174,4,4,9.23,266.2910,-60.7530
306785653,4,4,11.91,266.1585,-60.8558
306785681,4,4,11.47,266.1586,-60.8582
306791982,4,4,15.73,266.2241,-62.4340
306794731,3,2,5.47,179.6985,-64.3396
306797634,3,2,14.61,179.6212,-64.1662
306806661,4,4,2.58,266.4331,-64.7243
306832872,3,2,8.78,167.1203,-56.4852
306834625,3,2,9.63,167.0020,-56.7877
306844182,3,2,5.88,166.9888,-58.2906
306846194,3,2,15.45,166.9853,-58.5669
306847033,3,2,9.22,167.1368,-58.6801
306881354,4,4,6.70,266.4569,-64.3254
306883646,4,4,15.68,266.5454,-62.8643
306889170,4,4,6.20,266.7806,-59.9946
306890071,4,4,12.55,266.7744,-60.4351
306890076,4,4,12.74,266.7726,-60.4363
306890841,4,4,9.65,266.7615,-60.7971
306892385,4,4,8.04,266.7654,-61.5858
306914894,3,2,15.46,167.0319,-58.7126
306915028,3,2,13.72,167.0170,-58.7266
306915179,3,2,14.28,166.9688,-58.7444
306916605,3,2,15.13,167.0234,-58.9269
306916925,3,2,2.85,167.1474,-58.9750
306917338,3,2,14.64,167.0456,-59.0313
306922791,3,2,11.00,167.0257,-59.6950
306925567,2,3,11.71,178.5689,-37.0686
306925929,2,3,7.54,178.5576,-37.6002
306968505,3,2,14.39,179.5665,-62.6784
306968848,3,2,10.57,179.4738,-62.6461
306974034,3,2,13.15,179.6934,-62.1331
306980205,4,4,9.74,266.5886,-62.4818
306980405,4,4,12.99,266.6243,-62.5978
306980677,4,4,6.93,266.6489,-62.7546
306982139,4,4,10.85,266.6861,-63.6260
306982952,4,4,12.64,266.7557,-64.1617
306985467,4,4,8.27,266.9611,-65.8450
306988730,4,4,6.59,266.9416,-63.5631
306989918,4,4,15.88,266.9781,-62.8152
306990399,4,4,12.06,266.9498,-62.5275
306992293,2,2,8.29,178.5081,-41.4221
306992318,2,2,11.20,178.5422,-41.4474
306996173,2,3,5.95,178.6046,-37.7485
306996324,2,3,9.74,178.5789,-37.5538
306996646,2,3,12.00,178.6229,-37.1328
307049573,4,4,9.87,266.8671,-61.4040
307051303,4,4,8.78,266.8304,-60.4832
307051738,4,4,6.72,266.8085,-60.2582
307057457,4,4,15.67,267.1252,-62.7047
307057818,4,4,8.55,267.1488,-62.9383
307059112,4,4,8.93,267.2786,-63.8126
307079330,2,1,10.17,166.2507,-46.0345
307080375,2,1,8.06,166.2634,-46.6939
307099276,3,2,13.00,179.5245,-60.7740
307104127,3,2,10.70,179.5910,-60.1651
307140275,2,1,10.40,167.8684,-44.1462
307140413,2,1,13.78,167.9692,-44.0317
307145990,4,4,15.72,267.1975,-64.8887
307146019,4,4,14.46,267.1532,-64.9119
307146944,4,4,13.94,267.2433,-65.5707
307231874,4,4,10.74,267.6042,-60.9645
307232499,4,4,12.27,267.6459,-61.3393
307232923,4,4,13.21,267.7310,-61.6144
307233955,4,4,10.15,267.5985,-62.2803
307234875,4,4,13.35,267.6391,-62.8995
307235539,4,4,12.95,267.5749,-63.3599
307235680,4,4,14.81,267.7161,-63.4581
307255082,3,2,14.12,179.8727,-60.6852
307257778,3,2,10.32,179.9415,-61.0204
307259792,3,2,5.85,179.8254,-61.2536
307263979,3,2,8.52,179.7431,-61.7122
307265174,3,2,13.43,179.7739,-61.8447
307267784,3,2,14.08,179.8385,-62.1093
307318831,4,4,9.21,267.8084,-64.1718
307320164,4,4,9.72,267.9560,-63.2822
307320565,4,4,12.45,267.8960,-63.0060
307325401,4,4,4.92,267.8978,-60.1642
307398612,4,4,8.03,268.1703,-64.6209
307399157,4,4,9.13,268.0149,-64.8325
307412266,3,2,15.92,179.9011,-63.8797
307413248,3,2,11.18,179.9288,-63.9994
307413543,3,2,14.54,179.7762,-64.0338
307415145,3,2,15.26,179.8214,-64.2245
307417875,3,2,14.88,179.8635,-64.5701
307540065,3,2,11.83,179.9181,-65.3998
307544124,3,2,10.22,179.9776,-65.7997
307546928,3,2,13.56,180.1435,-65.3606
307686978,3,2,12.58,180.0740,-63.9302
307690850,3,2,14.96,180.0499,-63.4977
307695288,3,2,13.72,179.9595,-63.0219
307697238,3,2,5.80,179.9536,-62.8316
307858081,3,2,15.79,167.2307,-58.8520
307858149,3,2,14.50,167.2174,-58.8444
307858407,3,2,15.38,167.3389,-58.8167
307858494,3,2,14.13,167.1920,-58.8055
307858910,3,2,14.97,167.3291,-58.7600
307859177,3,2,13.61,167.3507,-58.7276
307859484,3,2,15.04,167.2240,-58.6886
307860083,3,2,12.84,167.2148,-58.6211
307861647,3,2,13.32,167.3525,-58.4372
307888842,3,2,12.93,180.0500,-61.6561
307889317,3,2,10.57,179.9572,-61.6069
307890542,3,2,10.40,180.1720,-61.4755
307897203,3,2,15.06,180.1225,-60.7430
307981451,1,4,5.78,154.8202,-12.5282
307982318,1,4,14.90,154.9678,-14.1261
308001339,3,2,8.22,167.3688,-56.1600
308007049,2,1,12.32,167.3554,-55.0984
308007414,2,1,12.29,167.3245,-55.0268
308010949,2,1,13.36,167.2122,-54.3151
308018326,1,4,8.47,155.0989,-13.1904
308018608,1,4,8.41,155.0523,-12.2089
308019528,1,4,8.27,155.1523,-14.9864
308020274,1,4,9.31,155.1821,-17.2650
308021325,1,4,13.92,155.3406,-15.2881
308034948,3,2,8.60,180.3257,-60.2004
308037518,3,2,14.77,180.2393,-60.5262
308047650,1,4,9.05,155.3844,-14.2793
308049854,1,4,12.29,155.4170,-16.6558
308049855,1,4,11.25,155.4187,-16.6561
308050066,1,4,9.99,155.4360,-17.2243
308050385,1,2,8.00,167.7280,-17.6937
308080435,1,3,12.48,167.9905,-13.8636
308081885,1,3,8.29,168.0909,-12.8331
308094532,1,3,12.86,168.1129,-16.1784
308094988,1,2,12.52,168.1056,-17.7760
308095225,1,2,5.93,168.2774,-17.2564
308097570,1,3,8.38,168.3893,-15.1822
308098190,1,2,9.41,168.3244,-17.4047
308098254,1,2,11.57,168.2929,-17.6578
308130014,2,1,13.06,167.3837,-54.6602
308191940,3,2,10.19,180.4332,-61.9547
308272271,3,2,9.04,167.4089,-57.8606
308274438,3,2,12.91,167.4759,-58.1400
308280008,3,2,6.01,167.4213,-58.8377
308337111,3,2,7.50,180.4055,-63.5634
308339884,3,2,6.88,180.1929,-63.8490
308429510,3,2,6.98,167.7280,-58.4552
308466048,3,2,8.90,184.2954,-60.1943
308466959,3,2,9.85,184.0898,-60.3202
308469490,3,2,13.13,184.3147,-60.6476
308469496,3,2,13.74,184.3132,-60.6482
308471350,3,2,8.20,184.1146,-60.8917
308473213,3,2,11.30,184.2034,-61.1213
308475923,3,2,14.93,184.1969,-61.4142
308622848,3,2,15.69,184.2720,-62.1347
308628233,3,2,9.59,184.1203,-62.6830
308630480,3,2,12.14,184.2532,-62.8938
308630840,3,2,13.63,184.2217,-62.9346
308637803,3,2,12.89,184.1770,-63.6506
308638225,3,2,15.84,184.2942,-63.6933
308648857,2,1,9.42,167.6702,-55.3367
308658047,2,1,7.37,167.8348,-54.5570
308755123,3,2,13.98,184.2077,-63.9494
308755712,3,2,10.76,184.2682,-64.0157
308756703,3,2,14.08,184.0923,-64.1262
308757367,3,2,15.71,184.1646,-64.1969
308760236,3,2,8.68,184.1531,-64.5165
308761438,3,2,14.77,184.2978,-64.6642
308761607,3,2,12.00,184.2769,-64.6830
308769611,3,3,6.07,184.2756,-65.6930
308773532,1,4,11.81,151.5875,-17.6773
308774033,1,4,8.21,151.6374,-16.3385
308775024,1,4,11.95,151.6616,-13.4343
308775315,1,4,8.05,151.6638,-12.4715
308818579,1,4,11.85,151.7105,-17.1183
308818588,1,4,4.21,151.7897,-17.1421
308819711,1,4,7.78,151.8323,-15.4553
308821405,1,4,8.09,151.9926,-13.8399
308821501,1,4,8.87,151.9277,-14.1652
308821815,1,4,9.25,151.9265,-15.1154
308838551,1,4,6.27,152.1473,-15.6119
308841571,1,4,9.63,152.4018,-17.8410
308841579,1,4,9.83,152.4034,-17.8069
308842594,1,4,15.24,152.3458,-14.7175
308883330,1,4,5.12,152.3455,-13.3623
308883781,1,4,6.10,152.4853,-12.0954
308883808,1,4,11.45,152.4921,-12.1786
308884000,1,4,4.95,152.5236,-12.8167
308884599,1,4,5.72,152.4302,-14.7625
308885144,1,4,12.84,152.4897,-16.5150
308885146,1,4,9.96,152.4896,-16.5163
308887516,1,1,8.52,150.3957,-26.6686
308889907,3,3,13.18,184.3901,-65.7540
308891440,3,3,11.51,184.4362,-65.5443
308891456,3,3,11.17,184.4382,-65.5428
308900121,3,2,8.60,184.5212,-64.4991
308903145,3,2,11.56,184.4138,-64.1617
308932824,1,1,11.80,150.6287,-28.2413
308933545,1,1,8.45,150.7106,-27.0183
308934388,1,1,8.27,150.6342,-25.4648
308934436,1,1,15.51,150.6116,-25.3589
308949049,3,2,14.62,167.9846,-59.5672
308984536,1,1,12.16,150.8982,-27.2954
308985557,1,1,6.69,150.9233,-25.3167
308986394,1,1,5.41,151.0863,-24.2854
309025182,1,1,10.87,151.0074,-27.7072
309027449,1,1,6.97,151.2040,-28.1886
309028466,1,1,13.25,151.2017,-26.3406
309029591,1,1,8.21,151.1702,-24.0210
309033091,3,2,5.13,184.4405,-63.6162
309034257,3,2,15.91,184.3579,-63.4957
309039549,3,2,8.83,184.5527,-62.9847
309044486,3,2,11.25,184.3307,-62.5051
309047732,3,2,8.78,184.5488,-62.1769
309048911,3,2,12.09,184.4477,-62.0472
309082111,3,2,8.29,168.1516,-58.6440
309082161,3,2,10.30,168.0183,-58.6363
309083667,3,2,3.56,168.0140,-58.4234
309087781,3,2,15.79,168.0787,-57.8943
309089515,1,1,8.27,151.3418,-27.1138
309090983,1,1,8.92,151.2615,-29.5524
309179410,3,2,9.80,184.5531,-61.9642
309191686,3,2,15.90,184.4788,-60.6787
309191721,3,2,8.44,184.5195,-60.6748
309220009,3,2,8.00,168.1837,-56.9357
309224844,3,2,11.89,168.0003,-56.1343
309277678,2,1,8.20,168.1889,-54.9716
309362380,3,2,13.14,184.6212,-61.0376
309363276,3,2,7.70,184.7977,-61.1364
309369927,3,2,13.15,184.7905,-61.8275
309370302,3,2,14.29,184.6214,-61.8661
309371306,3,2,11.53,184.7265,-61.9764
309523447,3,2,5.73,184.5701,-62.6409
309528896,3,2,8.84,184.7778,-63.1650
309528923,3,2,12.26,184.7048,-63.1675
309529793,3,2,9.22,184.7126,-63.2531
309530057,3,2,8.21,184.5706,-63.2801
309531489,3,2,12.77,184.5890,-63.4249
309532570,3,2,14.85,184.7000,-63.5291
309536940,3,2,13.54,184.6508,-63.9920
309537028,3,2,4.25,184.6087,-64.0031
309544015,4,2,12.94,247.9242,-76.9390
309544188,4,2,11.96,247.8210,-76.7959
309547805,4,2,8.69,247.6530,-74.3255
309549193,4,2,13.73,247.8882,-73.5418
309638349,4,2,8.21,248.1861,-71.9436
309649472,4,2,9.97,248.0801,-75.6706
309650250,4,2,7.48,248.2870,-75.9497
309651717,4,2,7.58,248.0722,-76.5114
309663845,3,2,15.40,184.7831,-64.0603
309733062,4,2,8.78,248.6286,-77.2276
309733349,4,2,13.27,248.6580,-77.0942
309734408,4,2,8.52,248.7187,-76.6311
309737726,4,2,13.33,248.4028,-75.3881
309797185,4,2,6.51,248.9552,-71.8945
309797824,4,2,8.50,248.8957,-72.2145
309800313,4,2,8.21,249.0104,-73.4859
309803852,4,2,8.97,249.1345,-75.6012
309806125,4,2,6.96,249.1650,-77.3460
309809796,3,3,8.82,184.8320,-65.8264
309823141,3,2,14.01,184.8266,-64.1905
309893442,4,2,11.04,249.3542,-77.1805
309893444,4,2,12.93,249.3380,-77.1794
309896606,4,2,9.08,249.2968,-74.7921
309898261,4,2,15.23,249.4697,-73.8093
309959690,4,2,7.95,249.7882,-75.4888
309960177,4,2,11.97,249.7448,-75.8534
309960398,4,2,8.84,249.7234,-75.9938
309986086,3,2,8.14,184.8306,-62.9541
309988749,3,2,13.72,184.9069,-62.6728
309995411,3,2,9.20,184.8171,-61.9647
310051715,4,2,11.07,250.1318,-73.6815
310054248,4,2,5.72,250.1981,-72.2994
310054398,4,2,8.05,250.0385,-72.2186
310055130,4,2,14.36,250.3805,-72.0118
310057916,4,2,8.45,250.4515,-73.4330
310099038,4,2,8.13,250.5858,-74.3037
310104035,4,2,3.32,250.7599,-77.5200
310104134,4,2,9.06,250.9471,-77.3901
310105752,4,2,12.95,250.8908,-75.9884
310106386,4,2,9.79,250.9870,-75.5071
310116547,3,2,11.76,184.9877,-60.7180
310116572,3,2,10.31,184.9872,-60.7150
310121026,3,2,15.82,184.9981,-60.1726
310174475,4,2,9.82,250.9931,-73.2303
310175871,4,2,8.81,251.1139,-72.4548
310182523,4,2,8.16,251.5046,-75.1883
310266243,4,2,13.33,251.3204,-76.1666
310269624,4,2,14.90,251.8042,-76.5596
310289983,3,2,14.33,185.2003,-61.9601
310290089,3,2,14.89,185.1555,-61.9710
310294189,3,2,12.05,185.1383,-62.4017
310295579,3,2,8.99,185.0593,-62.5295
